WellID,Date,MethodID,CHP,THP,Temp,Choke,Qinj,PVT_fvFO,PVT_Zed,PVT_SpgO,PVT_SpgGP,Rel_Oper_Press,Rel_Crit_Press,WC,Test_Liquid,Test_Oil,Test_Water
84,8/1/2013,9005,13.59333,13.20667,107.4091,7,1.054545,1.111263,0.9838648,0.92303,0.799,0.9735646,0.5534887,14.32,15777.84,13518.45,2259.386
84,8/2/2013,9005,13.60333,13.20333,107.6955,7,1.036364,1.11164,0.9838971,0.92303,0.799,0.9726717,0.5534672,13.98,15777.84,13572.1,2205.742
84,8/3/2013,9005,13.6,13.18,107.7136,7,1.018182,1.111656,0.9839033,0.92303,0.799,0.9712988,0.553448,14.02,15777.84,13565.79,2212.053
84,8/4/2013,9005,13.61667,13.18333,107.8136,7,1,1.111815,0.9839005,0.92303,0.799,0.9704213,0.5534085,14.42,15777.84,13502.68,2275.165
84,8/5/2013,9005,13.62,13.16667,107.8545,7,1.009091,1.111872,0.9839031,0.92303,0.799,0.9690632,0.5534185,14.84,15777.84,13436.41,2341.431
84,8/6/2013,9005,13.66,13.17333,107.8455,7,1.013636,1.111942,0.9838591,0.92303,0.799,0.9668788,0.5533882,14.72,15777.84,13455.34,2322.498
84,8/7/2013,9005,13.71333,13.19667,107.8727,7,1.013636,1.112085,0.9838063,0.92303,0.799,0.9649643,0.5533364,14.78,15777.84,13445.88,2331.965
84,8/8/2013,9005,13.75333,13.24333,107.8773,7,1.013636,1.112172,0.9837642,0.92303,0.799,0.9655099,0.5533009,14.9,15777.84,13426.94,2350.898
84,8/9/2013,9005,13.78667,13.28,107.9091,7,1.013636,1.112279,0.9837335,0.92303,0.799,0.9658123,0.5532669,14.82,15777.84,13439.56,2338.276
84,8/10/2013,9005,13.81667,13.31333,107.8727,7,1.013636,1.112295,0.983696,0.92303,0.799,0.9661059,0.5532388,16.16,15777.84,13228.14,2549.699
84,8/11/2013,9005,13.82333,13.32333,107.85,7,1.013636,1.11228,0.9836855,0.92303,0.799,0.9663455,0.553232,16.56,15777.84,13165.03,2612.81
84,8/12/2013,9005,13.80667,13.31667,107.8091,7,1.013636,1.112195,0.9836971,0.92303,0.799,0.9669815,0.5532455,16.96,15777.84,13101.92,2675.922
84,8/13/2013,9005,13.84333,13.36333,107.8,7,1.013636,1.112258,0.9836565,0.92303,0.799,0.9677351,0.5532123,17.07333,15777.84,13084.04,2693.803
84,8/14/2013,9005,13.84333,13.39667,107.7818,7,0.9227273,1.112236,0.9836538,0.92303,0.799,0.9699757,0.5530829,17.18667,15777.84,13066.16,2711.685
84,8/15/2013,9005,13.93,13.44667,107.7182,7,0.8318182,1.112333,0.9835516,0.92303,0.799,0.9676992,0.5528697,17.3,15777.84,13048.27,2729.566
84,8/16/2013,9005,13.96333,13.48447,107.6273,7,0.7318182,1.112287,0.983502,0.92303,0.799,0.9680688,0.5526827,17.41333,15777.84,13030.39,2747.448
84,8/17/2013,9005,13.97,13.4878,107.1909,7,0.6363636,1.111758,0.9834276,0.92303,0.799,0.9678608,0.549817,17.52667,15777.84,13012.51,2765.329
84,8/18/2013,9005,13.99,13.51113,106.9621,7,0.7272727,1.111514,0.9833708,0.92303,0.799,0.9681255,0.5499228,17.64,15777.84,12994.63,2783.211
84,8/19/2013,9005,14.00667,13.52447,106.7757,7,0,1.111316,0.9833239,0.92303,0.799,0.9679392,0.5487254,17.68,15777.84,12988.32,2789.522
84,8/20/2013,9005,14.07,13.59447,106.5848,7,0,1.111208,0.9832259,0.92303,0.799,0.968515,0.5486466,17.72,15777.84,12982.01,2795.833
84,8/21/2013,9005,14.08,13.6178,106.4439,7,0,1.111053,0.983193,0.92303,0.799,0.9694181,0.5486302,17.76,15777.84,12975.7,2802.144
84,8/22/2013,9005,14.08667,13.65447,106.3075,7,0,1.110898,0.9831644,0.92303,0.799,0.9714156,0.5486174,17.8,15777.84,12969.38,2808.455
84,8/23/2013,9005,14.09667,13.6678,106.153,7,1.127273,1.110726,0.9831293,0.92303,0.799,0.9716549,0.5503587,17.84,15777.84,12963.07,2814.767
84,8/24/2013,9005,14.14667,13.71113,106.0257,7,1.209091,1.11067,0.983055,0.92303,0.799,0.9713091,0.5504197,17.88,15777.84,12956.76,2821.077
84,8/25/2013,9005,14.16667,13.72447,105.753,7,1.372727,1.110372,0.98299,0.92303,0.799,0.9709082,0.5506131,17.88,15777.84,12956.76,2821.077
84,8/26/2013,9005,14.23333,13.75447,105.5757,7,1.536364,1.110289,0.9828893,0.92303,0.799,0.9686336,0.5507586,17.88,15777.84,12956.76,2821.077
84,8/27/2013,9005,14.26667,13.77113,105.503,7,1.718182,1.110266,0.9828413,0.92303,0.799,0.9676126,0.5509523,17.88,15777.84,12956.76,2821.077
84,8/28/2013,9005,14.23333,13.69447,105.7848,7,1.909091,1.110548,0.9829227,0.92303,0.799,0.9647034,0.5512264,17.88,15777.84,12956.76,2821.077
84,8/29/2013,9005,14.26,13.67113,105.8273,7,1.918182,1.110655,0.9829005,0.92303,0.799,0.9614956,0.5512161,17.88,15777.84,12956.76,2821.077
84,8/30/2013,9005,14.20714,13.65479,105.85,7,1.927273,1.110575,0.9829615,0.92303,0.799,0.9637577,0.5512752,18.01333,15777.84,12935.72,2842.115
84,8/31/2013,9005,14.16786,13.61071,105.8727,7,1.945455,1.110523,0.9830077,0.92303,0.799,0.9633492,0.551333,18.14667,15777.84,12914.69,2863.152
84,9/1/2013,9005,14.18077,13.61923,105.85,7,1.96,1.110521,0.9829901,0.92303,0.799,0.9630914,0.5513376,18.28,15777.84,12893.65,2884.189
84,9/2/2013,9005,14.16154,13.6,105.78,7,1.99,1.110395,0.9829999,0.92303,0.799,0.9630447,0.5513833,19.08,15777.84,12767.43,3010.412
84,9/3/2013,9005,14.15417,13.5875,105.7778,7,2,1.110377,0.9830076,0.92303,0.799,0.962689,0.5514052,19.98,15777.84,12625.43,3152.412
84,9/4/2013,9005,14.12273,13.55,105.7278,7,2.022222,1.110251,0.9830338,0.92303,0.799,0.9622118,0.5514579,20.88,15777.84,12483.43,3294.413
84,9/5/2013,9005,14.135,13.56,105.8812,7,2.05,1.110467,0.9830447,0.92303,0.799,0.9620925,0.5514828,22,15777.84,12306.71,3471.125
84,9/6/2013,9005,14.13889,13.55,105.9571,7,2.085714,1.110569,0.9830526,0.92303,0.799,0.9611868,0.5515252,22,15777.84,12306.71,3471.125
84,9/7/2013,9005,14.125,13.50625,105.9167,7,2.1,1.11049,0.9830613,0.92303,0.799,0.9591814,0.55155,22,15777.84,12306.71,3471.125
84,9/8/2013,9005,14.01875,13.36875,105.9,7,2.1,1.110253,0.983174,0.92303,0.799,0.9568171,0.551639,22,15777.84,12306.71,3471.125
84,9/9/2013,9005,13.975,13.3375,105.875,7,2.1,1.110132,0.9832175,0.92303,0.799,0.9575241,0.5516781,23.2,15777.84,12117.38,3660.459
84,9/10/2013,9005,14.03125,13.34375,105.9625,7,2.1,1.110356,0.9831702,0.92303,0.799,0.9543637,0.5516311,23.37143,15777.84,12090.33,3687.507
84,9/11/2013,9005,14.0125,13.35,106.05,7,2.1,1.110426,0.9832042,0.92303,0.799,0.9559684,0.5516541,23.54286,15777.84,12063.29,3714.554
84,9/12/2013,9005,14.075,13.475,106.15,7,2.1,1.110678,0.9831522,0.92303,0.799,0.9602873,0.5516026,23.71428,15777.84,12036.24,3741.602
84,9/13/2013,9005,14.10625,13.5625,106.42,7,2.1,1.111077,0.9831609,0.92303,0.799,0.9640847,0.5515867,23.88571,15777.84,12009.19,3768.65
84,9/14/2013,9005,14.11667,13.6,106.5667,7,2.083333,1.111281,0.9831727,0.92303,0.799,0.965897,0.5515605,24.05714,15777.84,11982.14,3795.698
84,9/15/2013,9005,14.12222,13.62778,106.7583,7,2.066667,1.11153,0.9831968,0.92303,0.799,0.9673758,0.5515449,24.22857,15777.84,11955.09,3822.745
84,9/16/2013,9005,14.12,13.65,106.8429,7,2.057143,1.111631,0.9832124,0.92303,0.799,0.9689841,0.5515394,24.4,15777.84,11928.05,3849.793
84,9/17/2013,9005,14.165,13.725,106.8375,7,2.05,1.111716,0.9831632,0.92303,0.799,0.9710498,0.5514905,24.47059,15777.84,11916.91,3860.93
84,9/18/2013,9005,14.16818,13.75,106.8556,7,2.044445,1.111745,0.9831626,0.92303,0.799,0.9724911,0.5514827,24.54118,15777.84,11905.77,3872.067
84,9/19/2013,9005,14.17083,13.77083,106.85,7,2.03,1.111743,0.9831589,0.92303,0.799,0.9736917,0.551465,24.61176,15777.84,11894.63,3883.205
84,9/20/2013,9005,14.15385,13.74231,106.8455,7,2.018182,1.111703,0.9831764,0.92303,0.799,0.9729026,0.5514659,24.68235,15777.84,11883.5,3894.342
84,9/21/2013,9005,14.1625,13.725,106.8818,7,2,1.111766,0.9831728,0.92303,0.799,0.9712095,0.5514354,24.75294,15777.84,11872.36,3905.479
84,9/22/2013,9005,14.155,13.7,106.9273,7,1.981818,1.111807,0.983188,0.92303,0.799,0.9700432,0.5514234,24.82353,15777.84,11861.22,3916.617
84,9/23/2013,9005,14.11833,13.66333,106.8773,7,1.972727,1.11167,0.9832196,0.92303,0.799,0.9699706,0.5514414,24.89412,15777.84,11850.08,3927.754
84,9/24/2013,9005,14.115,13.63667,106.7273,7,1.972727,1.111477,0.9831997,0.92303,0.799,0.9684237,0.5514391,24.96471,15777.84,11838.95,3938.891
84,9/25/2013,9005,14.085,13.65,106.5182,7,1.981818,1.111156,0.9831992,0.92303,0.799,0.9712273,0.5514712,25.03529,15777.84,11827.81,3950.028
84,9/26/2013,9005,14.095,13.63667,106.3227,7,2,1.110933,0.9831578,0.92303,0.799,0.969704,0.5514762,25.10588,15777.84,11816.67,3961.166
84,9/27/2013,9005,14.095,13.62667,106.0182,7,2.018182,1.110555,0.9831098,0.92303,0.799,0.969043,0.5514855,25.17647,15777.84,11805.54,3972.303
84,9/28/2013,9005,14.075,13.60333,105.8545,7,2.036364,1.110311,0.9831057,0.92303,0.799,0.9687814,0.5515153,25.24706,15777.84,11794.4,3983.441
84,9/29/2013,9005,14.05833,13.58667,105.7636,7,2.054545,1.110164,0.9831095,0.92303,0.799,0.968747,0.5515501,25.31765,15777.84,11783.26,3994.578
84,9/30/2013,9005,14.105,13.62,105.6909,7,2.090909,1.110169,0.9830472,0.92303,0.799,0.9679625,0.5515489,25.38824,15777.84,11772.13,4005.715
84,10/1/2013,9005,14.13167,13.62333,105.6182,7,2.118182,1.110133,0.9830067,0.92303,0.799,0.9664802,0.551554,25.45882,15777.84,11760.99,4016.853
84,10/2/2013,9005,14.125,13.61667,105.5455,7,2.163636,1.11003,0.9830024,0.92303,0.799,0.9664655,0.5516095,25.52941,15777.84,11749.85,4027.99
84,10/3/2013,9005,14.11167,13.6,105.4727,7,2.2,1.109912,0.9830053,0.92303,0.799,0.9662159,0.5516605,25.6,15777.84,11738.71,4039.127
84,10/4/2013,9005,14.11167,13.58887,105.5364,7,2.227273,1.109991,0.9830155,0.92303,0.799,0.9654807,0.5516905,26.2,15777.84,11644.05,4133.794
84,10/5/2013,9005,14.12833,13.62887,105.6636,7,2.281818,1.110183,0.9830175,0.92303,0.799,0.9670576,0.5517425,26.8,15777.84,11549.38,4228.461
84,10/6/2013,9005,14.15,13.68887,105.7879,7,2.324273,1.110381,0.9830137,0.92303,0.799,0.9696293,0.5517778,27.6,15777.84,11423.16,4354.684
84,10/7/2013,9005,14.16,13.7322,105.947,7,2.351546,1.110599,0.9830281,0.92303,0.799,0.9718432,0.5518025,27.76,15777.84,11397.91,4379.928
84,10/8/2013,9005,14.20333,13.8122,106.1697,7,2.387909,1.110964,0.9830164,0.92303,0.799,0.9743298,0.5518126,27.92,15777.84,11372.67,4405.173
84,10/9/2013,9005,14.22,13.8622,106.3015,7,2.424273,1.111162,0.9830193,0.92303,0.799,0.9765431,0.5518454,28.08,15777.84,11347.42,4430.417
84,10/10/2013,9005,14.21667,13.87887,106.3106,7,2.451545,1.111167,0.9830244,0.92303,0.799,0.9778494,0.5518752,28.24,15777.84,11322.18,4455.662
84,10/11/2013,9005,14.23333,13.91887,106.4015,7,2.442455,1.111314,0.9830207,0.92303,0.799,0.979402,0.5518564,28.4,15777.84,11296.93,4480.907
84,10/12/2013,9005,14.26,13.95887,106.3834,7,2.469727,1.111345,0.9829891,0.92303,0.799,0.9803097,0.5518624,29.4,15777.84,11139.16,4638.685
84,10/13/2013,9005,14.28214,13.99164,106.4015,7,2.478818,1.111413,0.982968,0.92303,0.799,0.9810325,0.551855,30.4,15777.84,10981.38,4796.463
84,10/14/2013,9005,14.30769,14.01792,106.4015,7,2.497,1.111465,0.9829405,0.92303,0.799,0.9811117,0.5518535,30.8,15777.84,10918.26,4859.575
84,10/15/2013,9005,14.12308,13.84869,106.3717,7,2.5167,1.111051,0.9831351,0.92303,0.799,0.9818966,0.5520272,31.2,15777.84,10855.15,4922.686
84,10/16/2013,9005,14.09167,13.84442,106.3686,7,2.496333,1.110983,0.9831685,0.92303,0.799,0.9836531,0.5520312,31.6,15777.84,10792.04,4985.797
84,10/17/2013,9005,13.97083,13.71108,106.4222,7,2.488889,1.110804,0.9833075,0.92303,0.799,0.9826883,0.5521274,31.72,15777.84,10773.11,5004.73
84,10/18/2013,9005,13.87083,13.59025,106.3812,7,2.4875,1.110549,0.9834093,0.92303,0.799,0.9811744,0.5522053,31.84,15777.84,10754.18,5023.665
84,10/19/2013,9005,13.74583,13.42917,106.4375,7,2.46875,1.110364,0.9835531,0.92303,0.799,0.9785737,0.5522938,31.96,15777.84,10735.24,5042.598
84,10/20/2013,9005,13.63333,13.28333,106.4938,7,2.44375,1.110205,0.9836834,0.92303,0.799,0.9761367,0.5523617,32.08,15777.84,10716.31,5061.531
84,10/21/2013,9005,13.54545,13.18182,106.5625,7,2.45625,1.110112,0.9837888,0.92303,0.799,0.9750574,0.5524463,32.2,15777.84,10697.38,5080.465
84,10/22/2013,9005,13.36818,12.95909,106.5375,7,2.50625,1.10972,0.9839768,0.92303,0.799,0.9715943,0.5526435,32.32,15777.84,10678.44,5099.398
84,10/23/2013,9005,13.19545,12.76818,106.6429,7,2.507143,1.1095,0.9841793,0.92303,0.799,0.9699716,0.5527901,32.44,15777.84,10659.51,5118.331
84,10/24/2013,9005,13.01364,12.55909,106.6714,7,2.521429,1.109166,0.9843802,0.92303,0.799,0.9676414,0.5529571,32.56,15777.84,10640.58,5137.265
84,10/25/2013,9005,12.77727,12.29545,106.6929,7,2.535714,1.108713,0.9846392,0.92303,0.799,0.9651129,0.5531617,32.68,15777.84,10621.64,5156.198
84,10/26/2013,9005,12.55,12.05909,106.6687,7,2.54375,1.108222,0.9848821,0.92303,0.799,0.9638599,0.5533513,32.8,15777.84,10602.71,5175.131
84,10/27/2013,9005,12.27727,11.77727,106.6389,7,2.538889,1.107632,0.9851739,0.92303,0.799,0.9624365,0.5535715,34.6,15777.84,10318.71,5459.132
84,10/28/2013,9005,12.27083,11.7875,106.6167,7,2.55,1.107592,0.9851779,0.92303,0.799,0.9636711,0.5535842,33.52,15777.84,10489.11,5288.732
84,10/29/2013,9005,12.38077,11.86154,106.605,7,2.555,1.1078,0.9850569,0.92303,0.799,0.9612927,0.5534999,37.12,15777.84,9921.105,5856.734
84,10/30/2013,9005,12.48077,11.95,106.585,7,2.57,1.107977,0.9849455,0.92303,0.799,0.9607253,0.5534301,37.52,15777.84,9857.994,5919.846
84,10/31/2013,9005,12.575,12.04643,106.495,7,2.62,1.108056,0.9848306,0.92303,0.799,0.9611588,0.5533959,37.52,15777.84,9857.994,5919.846
84,11/1/2013,9005,12.65,12.10357,106.43,7,2.65,1.108127,0.9847398,0.92303,0.799,0.9600667,0.5533655,37.32,15777.84,9889.55,5888.29
84,11/2/2013,9005,12.71071,12.18214,106.35,7,2.66,1.10815,0.9846625,0.92303,0.799,0.9615423,0.5533233,39.2,15777.84,9592.926,6184.913
84,11/3/2013,9005,12.80357,12.31786,106.3182,7,2.654546,1.108299,0.984557,0.92303,0.799,0.9648976,0.5532417,35.6,15777.84,10160.93,5616.911
84,11/4/2013,9005,12.87143,12.41429,106.3182,7,2.663636,1.108437,0.9844832,0.92303,0.799,0.9671237,0.5531957,35.6,15777.84,10160.93,5616.911
84,11/5/2013,9005,12.91333,12.46667,106.3318,7,2.672727,1.108539,0.9844397,0.92303,0.799,0.9679736,0.5531684,35.8,15777.84,10129.37,5648.466
84,11/6/2013,9005,13.04333,12.63,106.3409,7,2.681818,1.108815,0.9842998,0.92303,0.799,0.9706374,0.553073,36,15777.84,10097.82,5680.022
84,11/7/2013,9005,13.16333,12.76333,106.3364,7,2.690909,1.109053,0.9841689,0.92303,0.799,0.9718248,0.5529842,36.4,15777.84,10034.71,5743.134
84,11/8/2013,9005,13.28667,12.91,106.2773,7,2.727273,1.10923,0.9840264,0.92303,0.799,0.9736968,0.5529197,36.53333,15777.84,10013.67,5764.17
84,11/9/2013,9005,13.41333,13.03667,106.2409,7,2.718182,1.109442,0.9838835,0.92303,0.799,0.9739274,0.5528041,36.66667,15777.84,9992.632,5785.208
84,11/10/2013,9005,13.56,13.19667,106.1273,7,2.754545,1.1096,0.9837071,0.92303,0.799,0.9751031,0.5527213,36.8,15777.84,9971.595,5806.245
84,11/11/2013,9005,13.73,13.38,105.9818,7,2.763636,1.109765,0.9835003,0.92303,0.799,0.976293,0.5525863,36.93333,15777.84,9950.558,5827.283
84,11/12/2013,9005,13.86333,13.52,105.9727,6,2.772727,1.110026,0.9833541,0.92303,0.799,0.9769526,0.5524868,37.06667,15777.84,9929.521,5848.319
84,11/13/2013,9005,13.93667,13.59,105.9545,6,2.8,1.110153,0.9832716,0.92303,0.799,0.9768429,0.5524573,37.2,15777.84,9908.483,5869.356
84,11/14/2013,9005,13.97,13.64,105.9364,6,2.836364,1.110198,0.9832326,0.92303,0.799,0.9780052,0.552465,37.33333,15777.84,9887.446,5890.393
84,11/15/2013,9005,13.98214,13.66429,105.7182,6,2.863636,1.109952,0.9831852,0.92303,0.799,0.9788316,0.552474,37.46667,15777.84,9866.409,5911.431
84,11/16/2013,9005,14,13.7,105.5818,6,2.881818,1.109819,0.9831443,0.92303,0.799,0.9800445,0.5524731,37.6,15777.84,9845.372,5932.467
84,11/17/2013,9005,14.025,13.72143,105.48,6,2.9,1.109744,0.983101,0.92303,0.799,0.9798406,0.5524682,37.6,15777.84,9845.372,5932.467
84,11/18/2013,9005,13.99286,13.66786,105.345,6,2.82,1.109511,0.9831148,0.92303,0.799,0.9783714,0.5524109,37.6,15777.84,9845.372,5932.467
84,11/19/2013,9005,13.975,13.64286,105.245,6,2.71,1.10935,0.9831185,0.92303,0.799,0.9778697,0.5523107,37.6,15777.84,9845.372,5932.467
84,11/20/2013,9005,13.97143,13.60714,105.135,6,2.65,1.109207,0.9831051,0.92303,0.799,0.9757223,0.5522494,37.6,15777.84,9845.372,5932.467
84,11/21/2013,9005,13.93214,13.55714,105.09,6,2.54,1.10907,0.9831409,0.92303,0.799,0.9749426,0.5521638,37.59,15777.84,9846.95,5930.89
84,11/22/2013,9005,14.04286,13.54643,105.15,6,2.46,1.109371,0.9830293,0.92303,0.799,0.9670724,0.5519896,37.58,15777.84,9848.527,5929.313
84,11/23/2013,9005,14.03571,13.50357,105.06,6,2.39,1.109245,0.9830228,0.92303,0.799,0.9646868,0.5519185,37.57,15777.84,9850.105,5927.734
84,11/24/2013,9005,14.04286,13.475,104.93,6,2.37,1.109098,0.9829944,0.92303,0.799,0.9623346,0.5518838,37.56,15777.84,9851.684,5926.157
84,11/25/2013,9005,14.01786,13.37857,104.85,6,2.355,1.108948,0.983009,0.92303,0.799,0.9575264,0.5518857,37.55,15777.84,9853.262,5924.579
84,11/26/2013,9005,14.00385,13.33077,104.95,6,2.345,1.109043,0.9830403,0.92303,0.799,0.9552397,0.551895,37.54,15777.84,9854.839,5923.001
84,11/27/2013,9005,14.21154,13.35,104.95,6,2.345,1.109468,0.9828128,0.92303,0.799,0.9434873,0.5517185,37.53,15777.84,9856.417,5921.423
84,11/28/2013,9005,14.37308,13.40385,104.95,6,2.345,1.109799,0.9826359,0.92303,0.799,0.9370898,0.5515772,37.52,15777.84,9857.994,5919.846
84,11/29/2013,9005,13.83105,13.46154,105.035,6,2.405,1.110408,0.9823807,0.92303,0.799,0.9751416,0.5520455,37.51,15777.84,9859.572,5918.268
84,11/30/2013,9005,13.90894,13.54286,105.12,6,2.455,1.110862,0.9822092,0.92303,0.799,0.9755006,0.5520308,37.5,15777.84,9861.15,5916.69
84,12/1/2013,9005,13.98639,13.60714,105.23,6,2.505,1.111445,0.9819903,0.92303,0.799,0.9747503,0.552014,37.625,15777.84,9841.428,5936.413
84,12/2/2013,9005,14.06341,13.66429,105.33,6,2.56,1.112008,0.9817742,0.92303,0.799,0.9735626,0.5519972,37.75,15777.84,9821.705,5956.134
84,12/3/2013,9005,14.14,13.80357,105.43,6,2.585,1.112755,0.9814621,0.92303,0.799,0.9778277,0.5519456,37.875,15777.84,9801.983,5975.857
84,12/4/2013,9005,14.21618,13.84615,105.535,6,2.605,1.113197,0.9813159,0.92303,0.799,0.9757356,0.5519053,38,15777.84,9782.261,5995.58
84,12/5/2013,9005,14.29194,13.94167,105.695,6,2.555,1.113776,0.9811434,0.92303,0.799,0.9771441,0.5517853,38,15777.84,9782.261,5995.58
84,12/6/2013,9005,14.3673,14,105.7722,6,2.522222,1.114285,0.9809402,0.92303,0.799,0.9761504,0.5516778,38,15777.84,9782.261,5995.58
84,12/7/2013,9005,14.44226,14.035,105.8688,6,2.475,1.11451,0.9809022,0.92303,0.799,0.9736837,0.5515661,38,15777.84,9782.261,5995.58
84,12/8/2013,9005,14.51683,14.11667,105.9929,6,2.414286,1.115146,0.9806719,0.92303,0.799,0.9742664,0.5514271,38,15777.84,9782.261,5995.58
84,12/9/2013,9005,14.59101,14.30625,105.9929,6,2.414286,1.115854,0.9803029,0.92303,0.799,0.9817744,0.5513436,38,15777.84,9782.261,5995.58
84,12/10/2013,9005,15.45316,14.50714,105.975,6,2.433333,1.116626,0.9798872,0.92303,0.799,0.9426196,0.5496119,38,15497.7,9608.574,5889.126
84,12/11/2013,9005,15.42747,14.50714,106,6,2.44,1.116657,0.979892,0.92303,0.799,0.9440906,0.5496421,38,15497.7,9608.574,5889.126
84,12/12/2013,9005,15.40174,14.61429,106,6,2.45,1.116686,0.9798766,0.92303,0.799,0.9520877,0.5496745,38,15497.7,9608.574,5889.126
84,12/13/2013,9005,15.37597,14.6625,105.9583,6,2.466667,1.116701,0.9798343,0.92303,0.799,0.9565212,0.5497176,38,15497.7,9608.574,5889.126
84,12/14/2013,9005,15.35015,14.73125,105.9583,6,2.475,1.116675,0.9798477,0.92303,0.799,0.9622244,0.5497501,38,15497.7,9608.574,5889.126
84,12/15/2013,9005,15.3243,14.6875,105.9583,6,2.483333,1.116804,0.9797808,0.92303,0.799,0.9610707,0.5497809,38,15497.7,9608.574,5889.126
84,12/16/2013,9005,15.2984,14.75,105.9833,6,2.516667,1.116964,0.9797187,0.92303,0.799,0.9664214,0.5498406,38,15497.7,9608.574,5889.126
84,12/17/2013,9005,15.27246,14.78571,105.96,6,2.53,1.117005,0.9796779,0.92303,0.799,0.9701489,0.5498796,38,15497.7,9608.574,5889.126
84,12/18/2013,9005,15.24648,14.82143,106.03,6,2.56,1.117047,0.9797142,0.92303,0.799,0.9738909,0.5499436,38,15497.7,9608.574,5889.126
84,12/19/2013,9005,15.22046,14.625,106.0417,6,2.575,1.117204,0.9796429,0.92303,0.799,0.9633651,0.5499828,38,15497.7,9608.574,5889.126
84,12/20/2013,9005,15.1944,14.61875,106.0583,6,2.583333,1.117315,0.9795994,0.92303,0.799,0.9645273,0.5500106,40.66667,15497.7,9195.302,6302.398
84,12/21/2013,9005,15.16829,14.6125,106.1083,6,2.6,1.117428,0.9795823,0.92303,0.799,0.9656959,0.5500571,40.66667,15497.7,9195.302,6302.398
84,12/22/2013,9005,15.14214,14.58125,105.875,6,2.6,1.11727,0.9794705,0.92303,0.799,0.9653252,0.5500627,42.66667,15497.7,8885.348,6612.353
84,12/23/2013,9005,15.11594,14.53125,105.7583,6,2.616667,1.117087,0.979468,0.92303,0.799,0.9637949,0.5501014,42.66667,15497.7,8885.348,6612.353
84,12/24/2013,9005,15.0897,14.40625,105.5083,6,2.633333,1.116599,0.9795136,0.92303,0.799,0.9576106,0.550146,42.66667,15497.7,8885.348,6612.353
84,12/25/2013,9005,15.06342,14.30625,105.425,6,2.65,1.116329,0.979585,0.92303,0.799,0.9529617,0.5501912,42.66667,15497.7,8885.348,6612.353
84,12/26/2013,9005,15.0371,14.2375,105.4167,6,2.683333,1.116138,0.9796775,0.92303,0.799,0.9502449,0.5502658,42.66667,15497.7,8885.348,6612.353
84,12/27/2013,9005,15.01073,14.21875,105.4167,6,2.716667,1.115983,0.9797583,0.92303,0.799,0.9506381,0.550339,42.66667,15497.7,8885.348,6612.353
84,12/28/2013,9005,14.98431,14.1875,105.5833,6,2.733333,1.11602,0.9798773,0.92303,0.799,0.9502548,0.5503981,42.66667,15497.7,8885.348,6612.353
84,12/29/2013,9005,14.95785,14.1375,105.6667,6,2.733333,1.115942,0.9799871,0.92303,0.799,0.9487004,0.5504287,44,15497.7,8678.712,6818.988
84,12/30/2013,9005,14.93134,14.08571,105.9,6,2.74,1.116062,0.9801181,0.92303,0.799,0.9470317,0.5504777,44,15497.7,8678.712,6818.988
84,12/31/2013,9005,14.5241,14.0875,106.0083,3,1,1.116028,0.9802254,0.92303,0.799,0.9719363,0.53847,44,16112,9022.72,7089.28
84,1/1/2014,9005,14.53067,14.2,106.0417,3,1,1.116185,0.9801713,0.92303,0.799,0.9787544,0.5384459,44,16112,9022.72,7089.28
84,1/2/2014,9005,14.53723,14.35625,106.0833,3,1,1.116365,0.9801121,0.92303,0.799,0.9883766,0.5384206,44,16112,9022.72,7089.28
84,1/3/2014,9005,14.5438,14.45625,106.1167,3,1,1.116497,0.9800715,0.92303,0.799,0.9943799,0.5384003,44,16112,9022.72,7089.28
84,1/4/2014,9005,14.55035,14.51875,106.125,3,1,1.116584,0.980033,0.92303,0.799,0.9979721,0.5383798,44,16112,9022.72,7089.28
84,1/5/2014,9005,14.55691,14.58125,106.1667,3,1,1.116777,0.9799673,0.92303,0.799,1.001561,0.5383526,44,16112,9022.72,7089.28
84,1/6/2014,9005,14.56346,14.56875,106.25,3,1,1.116944,0.9799497,0.92303,0.799,1.000339,0.53834,44,16112,9022.72,7089.28
84,1/7/2014,9005,14.57001,14.6375,106.275,3,1,1.117091,0.9798943,0.92303,0.799,1.004325,0.5383152,44,16112,9022.72,7089.28
84,1/8/2014,9005,14.57656,14.66875,106.3,3,1,1.117212,0.9798523,0.92303,0.799,1.005906,0.5382895,44,16112,9022.72,7089.28
84,1/9/2014,9005,14.5831,14.6,106.375,3,1,1.117292,0.9798732,0.92303,0.799,1.001082,0.5382875,43.33333,16112,9130.134,6981.866
84,1/10/2014,9005,14.58964,14.5,106.4667,3,1,1.117366,0.9799105,0.92303,0.799,0.9942623,0.5382907,41.33333,16112,9452.374,6659.626
84,1/11/2014,9005,14.59618,14.49375,106.4917,3,1,1.117435,0.9798952,0.92303,0.799,0.9934465,0.5382772,41.33333,16112,9452.374,6659.626
84,1/12/2014,9005,14.60271,14.55625,106.525,3,1,1.11758,0.9798483,0.92303,0.799,0.9970285,0.538255,41.33333,16112,9452.374,6659.626
84,1/13/2014,9005,14.60924,14.55,106.6167,3,1,1.11777,0.9798258,0.92303,0.799,0.9962127,0.5382411,41.33333,16112,9452.374,6659.626
84,1/14/2014,9005,14.61577,14.56429,106.66,3,1,1.117897,0.9797961,0.92303,0.799,0.9967099,0.538224,41.33333,16112,9452.374,6659.626
